CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-01-0342-46,13-004,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO NACIONAL DE EDUCACIсN DIVERSIFICADA,ALDEA ZACULEU CENTRAL ZONA 9,30912815,CLARA ARMIDA MORALES CASTILLO,MAYRA LISETH PAR AZURDIA FUNES,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0346-46,13-060,HUEHUETENANGO,HUEHUETENANGO,CENTRO DE EDUCACIсN EXTRAESCOLAR CEEX,1RA. CALLE ZONA 8 HUEHUETENANGO,32134222,AROLDO HOSBERI SOSA LсPEZ,IRENE ROCIO FABIAN AGUSTмN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,INTERCALADO,HUEHUETENANGO
13-01-0348-46,13-004,HUEHUETENANGO,HUEHUETENANGO,"CENTRO EDUCATIVO MARRIOT ""BRILLANTE""","7A. CALLE 6-52 ""A"", ZONA 1",77648219,CLARA ARMIDA MORALES CASTILLO,MARIO ARNOLDO HERNаNDEZ LORENZO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0349-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO EVANGиLICO EL ALBA,"6A. AVENIDA ""A"" 9-17, ZONA 1",77682352,CLARA ARMIDA MORALES CASTILLO,JOSи RAзL MARTмNEZ XUTUC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0350-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO MIXTO ASTURIAS,"7A. AVENIDA ""B"" 1-26 ZONA 1",77640625,LILIAN FLORIDALMA MOLINA MUяOZ,WALTER EDUARDO MARTмNEZ GсMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-01-0352-46,13-050,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO NACIONAL DE EDUCACIсN DIVERSIFICADA,"ALDEA TOJOTZALи, PUENTE ARROYO",54835192,LILIAN FLORIDALMA MOLINA MUяOZ,HEIDY ADALILA RECINOS ALVARADO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0354-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO MIXTO PRсCERES PLUS FIN DE SEMANA,2A. AVENIDA 4-04 ZONA 3,77627415,CLARA ARMIDA MORALES CASTILLO,CARLOS NOVEL GUTIERREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0355-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO MIXTO PRсCERES PLUS FIN DE SEMANA,2A. AVENIDA 4-04 ZONA 3,77627415,CLARA ARMIDA MORALES CASTILLO,CARLOS NOVEL GUTIERREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0358-46,13-004,HUEHUETENANGO,HUEHUETENANGO,"LICEO PRIVADO MIXTO ""DAME""",3ERA. CALLE FINAL ZONA 8,77642550,CLARA ARMIDA MORALES CASTILLO,ARMINDA LETICIA GсMEZ MENDсZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0360-46,13-050,HUEHUETENANGO,HUEHUETENANGO,"LICEO CRISTIANO MIXTO ""TIERRA FERTIL""",4TA CALLE 2-66 ZONA 9 ZACULEU CENTRAL,79345726,LILIAN FLORIDALMA MOLINA MUяOZ,CARLOS HUMBERTO GсMEZ ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0361-46,13-050,HUEHUETENANGO,HUEHUETENANGO,"LICEO CRISTIANO MIXTO ""TIERRA FиRTIL""",4TA CALLE 2-66 ZONA 9 ZACULEU CENTRAL,79345726,LILIAN FLORIDALMA MOLINA MUяOZ,CARLOS HUMBERTO GсMEZ ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0363-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO DE EDUCACIсN Y DESARROLLO INTEGRAL XETENAM,CAMBOTE ZONA 11,47853737,CLARA ARMIDA MORALES CASTILLO,INGRID LINETT MENDсZA RODRмGUEZ DE HERRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0366-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO INTEGRAL FORMATIVO ROBLES,"2A. AVENIDA A 1-15, ZONA 3",77649950,CLARA ARMIDA MORALES CASTILLO,NOи ISAмAS GALINDO HERNаNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0368-46,13-004,HUEHUETENANGO,HUEHUETENANGO,CENTRO EDUCATIVO MARRIOT BRILLANTE,"7A. CALLE 6-52- ""A"" ZONA 1",77648219,CLARA ARMIDA MORALES CASTILLO,MARIO ARNOLDO HERNаNDEZ LORENZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0369-46,13-004,HUEHUETENANGO,HUEHUETENANGO,CENTRO EDUCATIVO MARRIOT BRILLANTE,CABECERA MUNICIPAL,77648219,CLARA ARMIDA MORALES CASTILLO,MARIO ARNOLDO HERNаNDEZ LORENZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0372-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO INTEGRAL FORMATIVO ROBLES DE HUEHUETENANGO,"2DA. AV. ""A"" 1-15, ZONA 3, EL CALVARIO",77649950,CLARA ARMIDA MORALES CASTILLO,NOи ISAмAS GALINDO HERNаNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0373-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO TиCNICO PROFESIONAL DE OCCIDENTE,3. AVENIDA FINAL ZONA 3,58919204,CLARA ARMIDA MORALES CASTILLO,OSCAR ROMEOVILLATORO GсMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0375-46,13-004,HUEHUETENANGO,HUEHUETENANGO,"COLEGIO CATсLICO ""LA INMACULADA CONCEPCIсN""",1A. CALLE ZONA 3 EL CALVARIO,77649650,CLARA ARMIDA MORALES CASTILLO,LOYDA GсMEZ RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0376-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO REAL AMERICANO,11A. AVENIDA 7-14 INTERIOR NO. 2 ZONA 5 COLONIA ALVARADO,77627481,LILIAN FLORIDALMA MOLINA MUяOZ,ANA KARINA ALVARADO CHаVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0379-46,13-060,HUEHUETENANGO,HUEHUETENANGO,"PROGRAMA NACIONAL DE EDUCACIсN ALTERNATIVA, PRONEA",5A. AVENIDA 9-98 ZONA 7 SECTOR BRASILIA,47931173,AROLDO HOSBERI SOSA LсPEZ,SANTOS RUYаN CHAMALи,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,HUEHUETENANGO
13-01-1498-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO EVANGELICO 'JERUSALEN',ALDEA LAS LAGUNAS ZONA 10,79342847,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-1500-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO PRIVADO DE CIENCIAS COMERCIALES,5TA. AV. 7-112 ZONA 1,77640126,CLARA ARMIDA MORALES CASTILLO,OLIVER BOANERGES RECINOS RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-1501-46,13-004,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO PRIVADO HUEHUETECO,"5A. CALLE Y 9A. AVENIDA, INTERIOR DE LA ZONA 1",77645768,CLARA ARMIDA MORALES CASTILLO,SAMUEL CиSAR ARMANDO SOSA HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-1502-46,,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'RAFAEL LANDIVAR',5A. CALLE 11-20 ZONA 1,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-01-1505-46,13-050,HUEHUETENANGO,HUEHUETENANGO,LICEO PRIVADO MIXTO CENTROAMERICANO HUEHUETECO,5A. CALLE 11-65 ZONA 1,77646933,LILIAN FLORIDALMA MOLINA MUяOZ,OSCAR ROCAEL LсPEZ GUTIиRREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-1584-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO AMERICANO,3AV. 1-140 ZONA 3,77649742,CLARA ARMIDA MORALES CASTILLO,MIGUEL юNGEL CANAHUI PORTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-1592-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO AMERICANO,3A. AVENIDA 1-140 ZONA 3,77690895,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-1685-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO 'RAFAEL LANDIVAR',5A. CALLE 11-65 ZONA 1,77646933,LILIAN FLORIDALMA MOLINA MUяOZ,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-4860-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO MIXTO ASTURIAS,2A. CALLE 7-32 INTERIOR ZONA 1,77640625,LILIAN FLORIDALMA MOLINA MUяOZ,ANABELA CLARISA MиNDEZ ESCOBEDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-4861-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO DEL NIVEL MEDIO LICEO HUEHUETECO,4A.CALLE 8-80 ZONA 4,77642089,CLARA ARMIDA MORALES CASTILLO,NESTOR FERNANDO COBсN LсPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-4966-46,13-004,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO DIVERSIFICADO DE PERITO EN ADMINISTRACIсN PзBLICA J.V.,6A. AVENIDA A 10-59 ZONA 1,77649716,CLARA ARMIDA MORALES CASTILLO,DELMAR ELEAZAR PALACIOS LUCAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-5108-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO EVANGELICO PRIVADO 'BETH SHALOM',3A. AVENIDA FINAL ZONA 3,77649291,LILIAN FLORIDALMA MOLINA MUяOZ,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-5307-46,,HUEHUETENANGO,HUEHUETENANGO,IPMB Y BACHILLERATO POR MADUREZ 'DR. JORGE VIDES MOLINA',LAS LAGUNAS ZONA 9,,,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,SABATINO,HUEHUETENANGO
13-01-5358-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO GABRIELA MISTRAL,5A. AVENIDA 7-147 ZONA 1,77641004,CLARA ARMIDA MORALES CASTILLO,NIVEA MARINA RIVAS GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-5500-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO TECNOLсGICO EN COMPUTACIсN,2DA. CALLE 6-49 ZONA 1,77641301,LILIAN FLORIDALMA MOLINA MUяOZ,OLIVER BOANERGES RECINOS RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-5756-46,,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO DIVERSIFICADO PRIVADO MIXTO 'LUIS ARTURO LEMUS',3A. CALLE Y 4A. AVENIDA ZONA 9 ALDEA ZACULEU CENTRAL,57 47546,,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-6042-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO MIXTO CANADIENSE DE OCCIDENTE,"7MA. CALLE 12-75, ZONA 5 COLONIA LA HONDONADA HUEHUETENANGO",77250964,CLARA ARMIDA MORALES CASTILLO,JULIO RENи CALDERсN FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-6096-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO DEL NIVEL MEDIO LICEO HUEHUETECO,4A CALLE 8-80 ZONA 4.,77642089,CLARA ARMIDA MORALES CASTILLO,NESTOR FERNANDO COBсN LсPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-6304-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO SAN LORENZO,5A. CALLE 1ER ACCESO 5-75 ZONA 5,77645768,CLARA ARMIDA MORALES CASTILLO,IRMA REGINA VELаSQUEZ ESCOBEDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-6306-46,13-004,HUEHUETENANGO,HUEHUETENANGO,CENTRO EDUCATIVO PARA ADULTOS 'GUATEMALA',6A. AV. C 8A. CALLE 8-30 COL. MAKEPEACE ZONA 1,77643494,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-6367-46,13-004,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO EVANGELICO MIXTO BEREA,ALDEA LAS LAGUNAS ZONA 10,77642767,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-6369-46,13-004,HUEHUETENANGO,HUEHUETENANGO,ESCUELA NORMAL DE EDUCACION FISICA,ZACULEU CENTRAL ZONA 9,,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-01-6370-46,13-050,HUEHUETENANGO,HUEHUETENANGO,ESCUELA NORMAL BILINGUE INTERCULTURAL JAXNAQTZAL MAM KYE AJXNAQTZAL,"12 CALLE 1-50, ZONA 5 COLONIA LOS ENCINOS",77642053,LILIAN FLORIDALMA MOLINA MUяOZ,MARCO TULIO DOMINGO MACARIO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-6371-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO MIXTO INTEGRAL JUANA DE ARCO,"9A. CALLE ""A"" 13-21, ZONA 5",77647734,CLARA ARMIDA MORALES CASTILLO,AUGUSTO RUFINO TELLO GARCмA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-6391-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO 'EMANUEL',LO DE HERNANDEZ ZONA 7,,LILIAN FLORIDALMA MOLINA MUяOZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-01-6423-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO CANADIENSE DEL NOR OCCIDENTE,"8A. CALLE A 10-82 ZONA 1 7MA. CALLE 12-75, ZONA 5, COLONIA LA HONDONADA",77657888,CLARA ARMIDA MORALES CASTILLO,JULIO RENх CALDERрN FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-6435-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO INTEGRAL EMPRESARIAL POR MADUREZ CIEM,2A. CALLE 8-79 COLONIA LO DE HERNANDEZ ZONA 7,77619224,LILIAN FLORIDALMA MOLINA MUяOZ,ELVIN EZEQUIAS ALONZO PиREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-6725-46,13-050,HUEHUETENANGO,HUEHUETENANGO,LICEO EVANGELICO MIXTO 'MONTE SINAI',1A. CALLE 0-34 ZONA 1,77690723,LILIAN FLORIDALMA MOLINA MUяOZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
